x,y,Aspect,ELEV,FRG,K_Factor,MAP,MAT,NDVI,NLCD,Silt_Clay,Slope,TPI,NLCD,SOC
-535285,1853795,164.3983002,1191.631836,2,0.303263158,461.7414246,10.42163181,0.45798409,6,62.8578949,2.46601367,0.285791367,1,4.6308434774127
-1025285,1893795,192.3787384,2010.301636,3,0.271052629,432.7420654,8.250526428,0.339713484,5,53.11999893,18.18855667,-2.662377834,2,3.21093814325593
-1145285,1453795,199.2478485,2085.796631,4,0.226530612,319.9876709,9.4516325,0.215617791,5,38.8959198,5.371550083,-1.921053052,2,2.41948623755916
-765285,2253795,184.2059021,1588.887451,2,0.319999993,331.6419983,7.155200005,0.301802725,6,41.8769989,2.717288971,-0.282349229,1,3.26594897410712
-995285,1033795,96.17124176,1163.404175,4,0.282499999,217.0708313,17.54000092,0.324274004,5,52.25,1.985690951,-6.774568558,2,3.55603996867474
-665285,1693795,160.8140259,1283.450562,2,0.28918919,299.2045288,11.94493198,0.508446515,6,61.28783798,1.155767202,-0.347936749,1,4.43913231340593
-845285,2453795,174.6474152,1334.905884,2,0.350102037,407.5886841,7.061734676,0.508019924,5,58.66734695,8.288537025,0.054389253,2,12.6459433452311
-5285,1693795,155.279953,353.2090759,2,0.361958772,947.0124512,12.74948406,0.686948955,7,80.29175568,1.224313974,0.216582105,3,9.23433898716387
-975285,2193795,198.1659851,2140.840576,4,0.240400001,274.7943115,4.694099903,0.20040147,5,30.24099922,1.347373843,0.375945419,2,2.01191790047035
-855285,1363795,146.1500092,1956.649414,2,0.256399989,456.0056152,10.29424953,0.309697449,5,49.9109993,2.416759968,1.969807625,2,3.86278141256369
-335285,1743795,146.3223877,747.6104126,2,0.314285725,564.9368896,12.0244503,0.424427837,7,80.19340515,1.191316128,0.501818299,3,4.83417188252954
-895285,1203795,170.8043976,2298.162109,1,0.208000004,618.9385986,9.38654995,0.587361991,4,59.97499847,12.56948948,-5.233323574,4,7.32622140591344
-525285,1983795,154.0587311,1145.536133,2,0.318762898,462.9933167,9.91912365,0.401087701,7,62.85876465,0.752290428,0.066917188,3,4.95571452458617
-775285,2433795,189.0054474,1327.638794,2,0.319999993,402.1113892,7.556550026,0.383893251,6,57.40000153,6.66028595,2.845412493,1,8.87006692320001
-365285,1703795,149.7949524,784.326416,2,0.319999993,546.7233887,12.27989769,0.408703417,7,79.75305939,1.693761349,-0.303776413,3,5.44967242066449
-1045285,2263795,144.8890839,2559.984619,5,0.098999999,620.7703247,2.363850117,0.57164222,4,58.52099991,14.06720448,7.043092728,4,11.9122681088744
-875285,1993795,151.9253082,2551.376221,4,0.310721636,393.7681885,2.620154619,0.488522381,5,41.52680588,4.049612045,1.149367571,2,6.10184753376718
-205285,1733795,139.6491547,555.447937,2,0.319999993,711.8193359,12.84647369,0.490028262,7,80.85894775,1.136102676,-0.224031031,3,5.85170219581276
-665285,1773795,156.2717285,1571.470215,2,0.200204074,360.843689,9.808265686,0.313537806,6,41.06224442,1.673950434,-1.685021639,1,3.0198263724833
-925285,2153795,126.944046,2113.238037,4,0.292244911,267.2063293,5.575510025,0.221658453,5,43.2857132,3.343359709,-1.022016048,2,2.53026592448886
-1145285,1623795,139.1841431,1507.528809,5,0.192222223,192.6925354,12.3515873,0.140332878,5,39.6523819,3.856006384,0.887430966,2,2.13278766246048
-465285,1713795,136.7854004,1010.99054,2,0.319999993,476.7443542,11.54191875,0.347578198,7,76.66363525,1.132199526,0.315051049,3,5.70655397251058
-965285,2373795,204.5756531,1395.062744,4,0.36500001,342.6012878,7.748950005,0.215176031,5,56.28699875,6.732646465,4.198298931,2,1.74492467301855
-865285,1943795,182.9955292,2437.184082,3,0.250869572,359.737793,3.18972826,0.465712965,5,58.38152313,7.808707237,-0.521464169,2,6.34001938724144
-1085285,1513795,176.2513275,1836.495483,132,0.350606054,220.9297028,10.45515156,0.130940169,5,43.68787766,1.729596615,-0.617790759,2,1.44428679465659
-685285,1713795,155.2505646,1347.848145,2,0.21752578,293.2704468,11.51737118,0.387889028,6,46.08453751,1.301350117,0.008141278,1,2.81451221477397
-735285,2173795,149.7407379,1464.802856,2,0.321075261,359.3265381,8.166129112,0.339411139,6,35.13333511,2.143213272,1.107096076,1,5.91079243377893
-145285,1843795,178.2424469,439.1619263,2,0.274146348,738.8812256,11.90640259,0.609319568,7,67.27194977,1.250322819,-1.298099518,3,7.40804453121811
-1165285,1203795,200.5104675,2230.010986,3,0.363999993,632.4974365,10.68970013,0.518289328,4,60.77299881,25.12105179,-5.607682705,4,10.0826187314605
-715285,1863795,144.6582489,1818.971069,2,0.209893614,457.1861267,9.28867054,0.382006794,6,38.3361702,1.972717404,-0.233347505,1,4.34368810824998
-75285,1563795,156.8384857,373.945282,2,0.332048208,943.505127,14.36849403,0.669012129,6,83.55541992,2.769600391,-0.350879073,1,10.6377231391826
-925285,1343795,128.5876465,1948.969727,2,0.127499998,409.1721191,10.13703156,0.241382778,6,57.34166718,1.716619611,0.133301318,1,4.08427538834055
-795285,2463795,199.8544464,1155.362549,2,0.319999993,343.4711304,7.488297939,0.337802112,6,53.04681015,6.644344807,3.956776142,1,7.96162673115229
-755285,1353795,197.3789673,1502.98999,2,0.368200004,406.4017029,13.6093998,0.264944702,6,44.59000015,1.761875629,0.136172146,1,2.32737616759728
-1165285,1003795,165.4210663,1560.485962,133,0.121600002,441.1431885,14.34669971,0.246507272,5,52.64799881,12.8120966,10.65372372,2,3.61701221708985
-965285,2223795,129.4998016,2003.804077,4,0.271702141,281.533905,5.502552986,0.226684347,5,34.4957428,2.228451967,-1.836992502,2,2.50267675634947
-975285,1613795,194.1991272,2192.164551,3,0.251836747,458.8955383,7.569489956,0.531451166,5,58.13265228,13.37192822,-5.142267227,2,5.94733875678878
-1205285,1143795,155.8949585,1251.159302,5,0.252291679,313.8545227,15.81458378,0.19105117,5,49.88437653,2.767624617,-1.181554317,2,1.590380069764
-885285,1513795,220.9777985,1998.428101,3,0.200800002,325.8640137,9.517049789,0.228808984,5,45.83000183,4.655100822,-2.379201889,2,2.61709827549406
-725285,1063795,205.844101,1062.817871,2,0.170000002,346.9670715,16.93439484,0.257209688,5,10.4818182,1.204290152,0.094974563,2,1.01101578496126
-1045285,2513795,131.826355,2139.292236,4,0.146041662,680.7035522,3.337447882,0.381471217,5,48.09791565,16.99171638,17.08833694,2,9.1322755715117
-805285,2283795,160.769165,1794.718628,2,0.319999993,309.9806213,6.467171669,0.33852458,5,45.72222137,4.497001171,0.528973341,2,3.95265526994645
-335285,1823795,161.1894989,712.7662354,2,0.319999993,574.4070435,11.48540688,0.499170214,6,77.57441711,2.026339531,0.01667925,1,6.50577780502036
-1175285,2293795,151.3107605,2595.679932,4,0.111134022,757.1130981,1.21293807,0.643558204,4,45.78041077,11.06477356,-5.505159378,4,11.7930718882158
-285285,1563795,152.2239685,579.8900146,2,0.359032243,667.1728516,13.93725777,0.453407854,6,62.80644989,1.672507167,-0.596318662,1,4.60458040097994
-255285,1773795,158.6947479,554.6804199,2,0.319999993,637.9096069,12.17778397,0.543913782,6,81.26907349,2.625888109,0.48342061,1,10.150283079774
-975285,1453795,195.4605713,1970.863892,3,0.169090912,330.8162842,10.19045448,0.230347976,5,44.70909119,7.824594498,-3.443882227,2,3.12233527639175
-985285,1443795,142.3397827,1853.962769,3,0.273900002,270.6792603,10.8770504,0.192931592,5,48.92900085,4.717175484,2.043339014,2,2.23342938099706
-1005285,2513795,149.7353973,1460.880615,4,0.319999993,287.0523987,7.388829708,0.220536619,5,46.6638298,3.02606678,4.04583168,2,3.52126357625969
-895285,1713795,173.9724884,2867.3396,3,0.134444445,521.2004395,2.780504942,0.560398936,4,51.55555725,13.61006069,16.18584251,4,5.95369093802378
-695285,1403795,159.3998718,1285.668701,2,0.257099986,412.0809937,14.05955029,0.291783541,5,46.98400116,3.348302603,0.629673958,2,1.97749674253906
-275285,1893795,152.2023926,652.7269287,2,0.319999993,616.4252319,10.79482746,0.573952138,6,83.69999695,2.240489244,-1.694707036,1,10.8211721600038
-875285,2193795,212.2936096,2115.353271,4,0.319999993,374.6186829,5.596185684,0.30623731,5,50.18247604,3.171907187,0.603967369,2,2.6558343070997
-795285,1373795,163.2847137,1568.838135,2,0.333131313,391.9453735,13.16237354,0.263046443,6,46.72525406,4.299891949,-0.957289696,1,3.3033121145949
-655285,2463795,160.1329498,1072.832153,2,0.272142857,402.2758484,7.342704296,0.465252459,5,63.00714111,3.918282747,-0.34773311,2,7.8156186809883
-875285,1713795,142.6982117,2358.188477,3,0.170777783,203.6014404,5.611833096,0.475419849,7,41.52999878,0.908491313,-1.050776243,3,5.45351451852446
-835285,1593795,184.219696,2532.659668,3,0.140416667,334.1325378,5.875885487,0.290491492,5,53.62083435,4.563108444,3.371177435,2,4.23922697023502
-1075285,1933795,188.686142,2121.410645,3,0.204799995,374.342804,7.441150188,0.437971145,4,53.10800171,14.44762802,6.364068031,4,5.50047429142182
-1115285,2523795,215.6127472,2371.714355,5,0.137731954,597.7127686,1.508608222,0.646761298,4,46.6876297,16.5405159,4.070851326,4,11.9453283793226
-875285,1213795,202.1918182,2056.894531,3,0.261000007,501.8652039,10.08185005,0.391169399,6,56.06900024,8.454494476,2.679735661,1,4.5724357600311
-15285,1863795,177.1742401,389.9004517,2,0.370000005,871.6251221,11.67134953,0.722192585,7,73.37599945,1.87627387,0.337915897,3,11.0552772716894
-245285,1583795,158.2003479,542.6419678,2,0.355204076,701.6542969,13.79209137,0.515644908,6,65.30918121,3.266145706,-0.659241676,1,6.75560265581535
-275285,1583795,163.8899689,609.3084717,2,0.224040404,675.0738525,13.5802021,0.486938745,6,48.11616135,1.813418388,1.410116076,1,3.58137807730046
-375285,1843795,136.4719391,830.84198,2,0.319999993,554.5348511,11.14438152,0.504942715,7,88.35463715,1.675157666,-0.318649769,3,6.2247215192963
-1025285,1433795,183.7736511,2559.201904,1,0.132400006,459.7005005,7.29610014,0.424479336,4,59.87099838,5.430711746,5.698660374,4,7.09796532427322
-1035285,2103795,137.0253601,2201.187988,4,0.314226806,218.8479156,5.509226799,0.179164737,5,49.51134109,2.171700001,-0.792184055,2,3.40677725846942
-1095285,1943795,205.9306488,1967.794556,3,0.200000003,320.0379028,8.246899605,0.279380649,4,50.25799942,8.210459709,-2.220616102,4,3.32385632190794
-465285,1843795,165.805481,1048.001587,2,0.319999993,497.7538452,10.76051521,0.466685265,7,88.36907196,1.224569798,0.029010851,3,6.41967191700136
-995285,2313795,133.3305969,1536.905273,133,0.283333331,184.8292694,6.931562424,0.212217003,5,36.30937576,2.285088778,0.304094821,2,2.45470330837125
-1225285,2253795,165.3449402,2186.139893,4,0.071923077,535.1867065,3.607019186,0.555043042,5,54.59999847,15.53678417,-0.935467303,2,12.846749774249
-655285,1263795,155.7533722,1233.727295,2,0.191326529,442.2621765,14.01107121,0.410532027,6,23.09591866,0.885952771,0.066678859,1,2.7048927420984
-845285,2273795,176.9732513,1681.040283,2,0.317099988,331.7149963,7.366799831,0.287499338,5,44.22800064,2.018773317,-0.09435188,2,2.20530381102361
-715285,1873795,170.4739227,1758.679443,2,0.26867348,439.7218628,9.526071548,0.348820806,6,49.21734619,1.79806757,-0.810913026,1,2.25417597958685
-1055285,2193795,166.3864594,2268.07373,4,0.315600008,342.1091919,3.201450109,0.194707289,5,40.90100098,3.746807098,2.573185205,2,3.6569429674592
-995285,2263795,215.4360199,1702.126587,4,0.328500003,234.2105103,6.728950024,0.20599772,5,50.92699814,2.685295343,-1.570774078,2,1.78627174055682
-1185285,1373795,265.278595,2027.250977,3,0.239999995,335.3796692,9.79766655,0.231831193,5,39.29999924,2.82490325,2.498899698,2,2.29643310112085
-1085285,1673795,195.4767151,2264.544434,3,0.111699998,530.1417236,7.012300014,0.543129623,4,53.38199997,5.903158665,0.807529151,4,3.7977374232395
-575285,1903795,130.3867493,1306.195557,2,0.151020408,438.5673523,10.00816345,0.4658207,6,10.01836777,1.363836169,0.331190377,1,3.69807913536622
-365285,1813795,144.4075623,804.9420166,2,0.319999993,555.7719116,11.39469051,0.485546827,7,84.86495209,1.855650663,0.326473176,3,4.69151960408364
-955285,2083795,192.5013733,2211.612793,4,0.319999993,493.8167419,5.33117342,0.389101863,5,49.94285583,6.373528957,2.808026075,2,5.83877213796253
-1085285,1453795,141.9676361,2255.431152,3,0.188999996,320.9130859,8.571849823,0.223172277,5,47.24000168,4.359403133,-3.832921267,2,3.88791133565344
-675285,1973795,144.1151123,1472.628296,2,0.21020408,365.477356,9.050969124,0.357641995,6,44.25714111,1.450626135,1.280669808,1,3.40207967130227
-605285,1733795,148.9203186,1335.105469,2,0.269387752,381.2460327,10.91872406,0.304276973,6,65.568367,1.060441613,0.27808547,1,2.73920073873738
-415285,1603795,142.9855347,871.2626343,2,0.319999993,503.8929443,12.75537205,0.484597892,7,76.43617249,0.733190536,0.180612743,3,4.83504886795757
-695285,1643795,152.2898865,1595.97168,2,0.32949999,361.6744995,11.23849964,0.274549335,6,75.04399872,3.521265507,2.015802622,1,8.72372329754844
-1035285,1893795,182.8702698,2157.429443,3,0.197600007,485.6545105,7.017849922,0.553654611,4,53.9469986,22.4551239,16.31170273,4,7.94628995444735
-955285,1633795,223.1869812,2517.141602,3,0.280000001,631.3380737,5.304545403,0.674517334,4,60.90605927,8.61106205,-11.63264465,4,20.9854470170705
-1015285,2353795,175.9757996,2238.742188,4,0.319999993,443.3323059,3.696700096,0.407472461,5,57,14.7652216,12.7371273,2,7.02618854033511
-665285,1363795,149.7907867,1246.701538,2,0.275473684,457.3051147,14.44068432,0.27911824,6,42.05157852,1.401208758,-0.055053972,1,2.94983969464764
-1005285,2043795,204.4546204,1950.633545,4,0.219999999,328.3598022,6.358699799,0.241401687,5,28.25,2.73734498,0.083505541,2,2.69918418171821
-445285,1783795,160.1882477,949.3404541,2,0.319999993,486.1733093,11.352211,0.372301966,7,88.01579285,1.513637781,-0.512218595,3,6.36139156464079
-1195285,2103795,130.3111267,2430.389893,4,0.315945953,399.3234558,3.787297249,0.414962173,5,50.85135269,3.789349556,3.115130186,2,7.50703229476812
-1005285,2193795,159.7446747,2087.084961,133,0.298700005,237.1354523,4.814050198,0.162346527,5,42.59999847,1.091478348,-1.227451921,2,1.74575851904159
-775285,1973795,146.126236,1816.736938,3,0.174831465,457.944397,8.452640533,0.5146541,4,42.47078705,13.30937958,-3.138085604,4,6.36714097577272
-1165285,2143795,173.8176575,1975.77063,4,0.318877548,211.7317352,5.063214302,0.161095485,5,38.90000153,1.883548617,-1.510594845,2,2.06340827304634
-85285,1683795,173.8873596,426.8065491,2,0.321855664,853.9639893,13.1342268,0.643847406,6,82.434021,1.629025578,-0.368172288,1,9.62340768550368
-1005285,1763795,191.758667,2694.72998,3,0.245900005,522.7861938,4.925199986,0.757863522,4,61.17900085,11.41544533,19.10448837,4,10.7222372678503
-295285,1643795,126.4831161,681.835144,2,0.208888888,630.8937378,12.87388897,0.604397774,7,33.87171555,0.636935771,0.042176299,3,3.74512473906808
-195285,1563795,166.967392,402.8427124,2,0.277187496,788.8748779,14.64302063,0.554317355,6,49.55833435,1.067507744,-0.332481235,1,5.78933801520168
-975285,2043795,174.8097687,2071.873047,4,0.148499995,364.5783997,5.900899887,0.297693074,5,25.39699936,3.965543985,1.545317411,2,3.9062625209877
-655285,1513795,146.7497711,1627.878784,2,0.335099995,418.0458984,11.18935013,0.351223022,6,57.12099838,2.358579874,0.256225944,1,4.07561817185864
-5285,1863795,181.1127625,373.4152222,2,0.363076925,881.5410767,11.7434063,0.723218083,7,74.25164795,2.365212917,-0.141020313,3,12.1295516059665
-1075285,1963795,202.4417267,1786.249023,4,0.228865981,302.9409485,8.512887001,0.257307917,5,45.29175186,8.637087822,3.888884544,2,2.88213096684152
-895285,1693795,127.9938889,2515.015869,3,0.128453612,294.1569519,4.492835045,0.352760941,5,58.50102997,7.331689358,-0.304359704,2,5.64937144639082
-775285,2443795,196.1181183,1298.730225,2,0.319999993,398.3323975,7.491399765,0.372626543,6,57.30400085,6.195254803,1.759454846,1,9.4761603280008
-1135285,2173795,133.8736115,1935.517944,4,0.322577327,203.2573242,4.861598015,0.162123755,5,46.16185379,1.567667365,-0.697140515,2,2.90569857785593
-955285,1243795,228.2937012,1752.298706,3,0.245100006,334.2113953,12.86190033,0.225866139,5,45.3409996,6.192115784,5.051938534,2,1.85535936256766
-815285,1913795,158.177002,3144.544189,4,0.062068965,799.8892212,1.188045979,0.591900826,4,37.60344696,18.35825729,-2.638601542,4,19.5294026102372
64715,1573795,142.8978882,271.0878601,2,0.422340423,1109.770752,13.88696766,0.667255759,7,77.09468079,0.771473229,0.282255381,3,8.19650914192089
-835285,1523795,164.4742584,2783.655273,3,0.248080805,606.3873901,5.150707245,0.680806696,4,50.52222061,16.21366692,2.539776802,4,12.2377350537716
64715,1653795,186.0203552,322.0268555,2,0.400618553,1072.191284,13.3604126,0.659744501,7,80.21958923,0.952493191,0.216541737,3,7.95687885524912
64715,1693795,172.7082977,315.1755981,2,0.380843371,1019.619385,13.15138531,0.707220078,7,82.38795471,1.964277029,0.070005499,3,12.2369896823773
-1115285,1073795,136.6395874,1308.899902,2,0.37275511,264.7937012,15.97637749,0.168436259,5,53.45306015,0.704789877,-0.427086651,2,1.3404853929122
-815285,1823795,154.3306122,2845.070068,3,0.060204081,517.5975952,3.371479511,0.471387357,4,37.65306091,11.23804951,6.933285713,4,9.09755378941127
-875285,2183795,199.6805878,2253.718018,4,0.25696969,471.8007202,4.90075779,0.399398029,5,50.30908966,7.633665562,-0.690000653,2,4.80863044707398
-1125285,2203795,192.8556213,2057.010986,4,0.331,214.7621002,3.388799906,0.16981329,5,38.77600098,2.531458616,1.230040193,2,2.55011516563717
-835285,1063795,167.1213226,1624.380615,2,0.151999995,437.5606079,14.5614996,0.242336214,5,59.52399826,8.497160912,-0.483100712,2,5.70920815529986
-675285,1553795,146.7940063,1838.678711,2,0.25999999,433.2833862,10.26210022,0.350078017,6,56.17900085,1.885775805,0.254887879,1,3.68972225371817
-855285,1323795,164.5821381,1897.081909,2,0.370000005,385.4852295,10.7744894,0.256181449,6,56.45101929,1.547494292,0.285030097,1,3.74146664401939
-1215285,2103795,171.3122711,2494.398682,4,0.326666653,589.4135742,3.250416756,0.611556172,5,56.32916641,5.896723747,2.786008596,2,10.8542495251454
94715,1653795,149.2932434,289.3345642,2,0.339072168,1124.681885,13.51268005,0.743549824,7,82.53607941,1.638546705,0.145676777,3,10.5356712390432
-745285,1583795,190.9472046,2435.57373,3,0.22880435,584.755188,6.755271912,0.609317899,5,54.32500076,10.45367622,7.65072298,2,9.65749288574567
-785285,1303795,136.6418762,1464.145386,2,0.280000001,364.4150085,13.84235001,0.257021308,6,25.70000076,0.999367118,0.250351369,1,2.24497342313248
-815285,1603795,206.5705261,3075.99585,3,0.178787872,554.3935547,3.412474632,0.560479581,4,41.14343262,14.91547108,-0.454491168,4,5.95627156070246
-785285,2393795,187.2425842,1405.472412,2,0.319999993,327.4664001,7.078228951,0.338528931,6,58.39374924,3.886562586,-3.373463392,1,4.54086668025041
-955285,1273795,181.7823181,1663.782593,3,0.253600001,330.2871094,12.87164974,0.208741516,5,35.26300049,1.420365691,-1.117082596,2,2.46646092966853
-35285,1623795,155.7214508,391.9079895,2,0.337525785,943.0626221,13.42613411,0.70084542,6,81.99484253,2.468861341,-0.085169286,1,12.1473438138072
-725285,2413795,159.599884,1303.685913,2,0.319999993,391.1924438,7.048434258,0.434237421,6,55.59090805,3.061841249,-0.913165927,1,9.12396679877748
-65285,1753795,177.718811,427.3350525,2,0.320561796,869.5543213,12.38522434,0.637679815,6,83.57640076,1.55873251,0.807271481,1,10.2601617542789
-755285,1993795,183.8811798,1551.527954,2,0.276521742,384.5585632,8.985941887,0.548455179,7,49.69565201,1.414481997,0.091993198,3,5.84459812774204
