"x","y","xm","ym","DIV_NAME","DIST_NAME","UPAZILA_NA","UNION_NAME","PH","SOM","K","CA","MG","N","P","S","B","CU","FE","MN","ZN","DEM","NDFI","NDVI","AEZ","LT","SDC","NEW_SPC","TEX","STYPE","AEZ_NAME","LT_Class","SDC_CLASS","New_SPC_Class","General_Soil_type","Topsoil_Texture","SPC","SPC_Class"
88.88573524,24.18525598,386824.991029335,2675188.09803223,"RAJSHAHI","NATORE","Lalpur","Bilmaria",8.1,2.1,0.3,22.7,3.7,0.2,7,4,0.1,3.1,13,4,0.4,14.9016246795654,0.059855479747057,0.423327594995499,11,"1","5",5,16,5,"High Ganges River Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Calcareous Dark Grey Floodplain Soils","Clay",5,"Moderate"
88.70602731,24.63141138,369031.433214,2724751.90763115,"RAJSHAHI","RAJSHAHI","Baghmara","Bhabaniganj",4.7,0.9,0.1,2.2,0.6,15,12,23,0.4,4,273,3,4,18.4205436706543,-0.14352710545063,0.484109193086624,11,"1","5",5,15,5,"High Ganges River Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Calcareous Dark Grey Floodplain Soils","Silty Clay",5,"Moderate"
89.63730401,24.4516883,463239.539239929,2704284.3596602,"RAJSHAHI","SIRAJGANJ","Sirajganj Sadar","Saidabad",6.7,1.5,0.2,7.3,2.3,0.1,6,17,0.3,3.8,112,24,0.6,14.1561870574951,-0.154472902417183,0.458442330360413,4,"1","5",5,15,6,"Karatoya-Bangali Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Noncalcareous Grey Floodplain Soils (non-saline)","Silty Clay",5,"Moderate"
89.13367018,24.16496392,411995.104611118,2672762.91392471,"RAJSHAHI","NATORE","Baraigram","Chandi",8.1,4.3,0.7,34.8,6,0.2,4.3,42.5,0.5,6.7,36,9.2,0.4,16.9426383972168,-0.259527742862701,0.580806732177734,11,"1","5",5,13,5,"High Ganges River Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Calcareous Dark Grey Floodplain Soils","Silty Clay Loam",5,"Moderate"
89.67914938,24.2265083,467423.198251914,2679341.9597265,"RAJSHAHI","SIRAJGANJ","Belkuchi","Daulatpur",7,2.4,0.2,8,2.8,13,9,14,0.5,8.3,146,12.7,0.5,13.944751739502,-0.109453551471233,0.526256442070007,4,"1","5",5,15,6,"Karatoya-Bangali Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Noncalcareous Grey Floodplain Soils (non-saline)","Silty Clay",5,"Moderate"
89.36993918,24.93430229,436386.146847141,2757820.62488297,"RAJSHAHI","BOGRA","Bogra sadar","Asekpur",5.7,1.3,0.1,3.1,0.6,7,23,14,44,4,339,33,0.8,24.0934791564941,-0.31901353597641,0.513974189758301,3,"1","5",5,11,6,"Tista Meander Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Noncalcareous Grey Floodplain Soils (non-saline)","Silt Loam",5,"Moderate"
88.88954611,25.12491462,388053.464323945,2779240.12845725,"RAJSHAHI","NAOGAON","Dhamoirhat","Khelna",5.4,1.2,0.1,1.3,0.7,0.1,19.5,10.9,0.2,2.9,348,90.6,1.4,22.2368183135986,-0.230451613664627,0.497019618749619,3,"1","5",5,9,19,"Tista Meander Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Deep Grey Terrace Soils","Loam",5,"Moderate"
89.62047412,24.75477423,461626.306367711,2737847.91232435,"RAJSHAHI","BOGRA","Sariakandi","Kamalpur",7.6,0.6,0.1,7.5,1.5,66,20,60,0.9,8,84,51,1,15.9767951965332,0.08389613032341,0.123548001050949,4,"1","5",5,11,6,"Karatoya-Bangali Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Noncalcareous Grey Floodplain Soils (non-saline)","Silt Loam",5,"Moderate"
89.4868342,24.50232863,448009.494513558,2709939.70018501,"RAJSHAHI","SIRAJGANJ","Royganj","Dhubil",5,1.6,0.2,3.3,2.2,30,15,2,0.1,3.2,118,5.6,1.3,16.8256855010986,-0.127775326371193,0.536674201488495,4,"1","5",5,15,6,"Karatoya-Bangali Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Noncalcareous Grey Floodplain Soils (non-saline)","Silty Clay",5,"Moderate"
89.51100279,24.42160829,450426.546517868,2700993.19612534,"RAJSHAHI","SIRAJGANJ","Royganj","Dhubil",4.9,1.4,0.3,3.9,3.5,10,22,6,0.4,3.6,128,10,1.4,15.0186014175415,-0.144734844565392,0.549350321292877,4,"1","5",5,15,6,"Karatoya-Bangali Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Noncalcareous Grey Floodplain Soils (non-saline)","Silty Clay",5,"Moderate"
88.65000859,24.64730899,363378.158527523,2726567.00337135,"RAJSHAHI","NAOGAON","Manda","Bhalain",7.2,0.9,0.3,5.2,1,1,5,13,0.8,3,34,4,2,17.2195415496826,-0.16943895816803,0.507599353790283,11,"1","5",5,16,10,"High Ganges River Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Acid Basin Clays","Clay",5,"Moderate"
88.89660744,25.13441665,388773.991438071,2780286.57815883,"RAJSHAHI","NAOGAON","Dhamoirhat","Khelna",5.2,0.9,0.2,0.8,0.4,0.1,13.3,27.2,0.2,1.9,186,94.3,1.8,21.994930267334,-0.207083225250244,0.476732522249222,3,"1","5",5,9,19,"Tista Meander Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Deep Grey Terrace Soils","Loam",5,"Moderate"
89.51069954,24.48382346,450420.155405387,2707881.96549886,"RAJSHAHI","SIRAJGANJ","Royganj","Dhubil",5.3,1.3,0.3,3.4,3.2,90,22,28,0.1,3.8,181,2.3,1,16.3493843078613,-0.180660650134087,0.541898787021637,4,"1","5",5,15,6,"Karatoya-Bangali Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Noncalcareous Grey Floodplain Soils (non-saline)","Silty Clay",5,"Moderate"
89.60847015,24.67082209,460386.02108363,2728555.64629494,"RAJSHAHI","BOGRA","Dhunat","Kaler Para",7.7,1.2,0.1,6,2.4,0.1,4.5,20.2,0.5,3.3,20,9.2,0.5,15.1519060134888,-0.107587099075317,0.50983065366745,4,"1","5",5,15,6,"Karatoya-Bangali Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Noncalcareous Grey Floodplain Soils (non-saline)","Silty Clay",5,"Moderate"
89.64938856,24.40878591,464452.337105364,2699530.98497055,"RAJSHAHI","SIRAJGANJ","Sirajganj Sadar","Saidabad",6.7,1.5,0.1,5.9,2.3,0.1,6,10,0.3,3,93,15.8,0.6,15.8142166137695,-0.168653547763824,0.52705705165863,4,"1","5",5,15,6,"Karatoya-Bangali Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Noncalcareous Grey Floodplain Soils (non-saline)","Silty Clay",5,"Moderate"
88.65093255,24.63478095,363458.053926669,2725178.68652262,"RAJSHAHI","NAOGAON","Manda","Bhalain",5.7,1,0.3,3.8,1.2,20,2,29,0.7,4.2,123,1.3,2,19.7047729492188,-0.0760948061943054,0.448918998241425,11,"1","5",5,16,10,"High Ganges River Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Acid Basin Clays","Clay",5,"Moderate"
89.54948375,24.45199799,454338.661974363,2704344.79625154,"RAJSHAHI","SIRAJGANJ","Royganj","Dhubil",4.2,1.7,0.3,3.1,3.3,30,10,20,1.2,5.8,152,4,1.3,12.2709331512451,-0.155994191765785,0.516082108020782,4,"1","5",5,15,6,"Karatoya-Bangali Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Noncalcareous Grey Floodplain Soils (non-saline)","Silty Clay",5,"Moderate"
88.63909862,24.60693556,362229.649307515,2722106.80107964,"RAJSHAHI","NAOGAON","Mahadebpur","Safapur",6.6,1.8,0.3,8,2.4,9,6,18,0.8,5.9,101,9.6,1.6,15.9118156433105,-0.0472967103123665,0.381341189146042,11,"1","5",5,15,5,"High Ganges River Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Calcareous Dark Grey Floodplain Soils","Silty Clay",5,"Moderate"
89.34440411,24.04601798,433341.392227982,2659476.78360606,"RAJSHAHI","PABNA","Bera","Pourasabha",7.5,0.1,0.2,13.3,2,23,31.5,21,0.2,7,41,10,2,14.6540937423706,-0.182172253727913,0.505267262458801,11,"1","5",5,13,5,"High Ganges River Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Calcareous Dark Grey Floodplain Soils","Silty Clay Loam",5,"Moderate"
89.29887539,25.08962367,429299.98915759,2775055.1422583,"RAJSHAHI","GAIBANDHA","Gobindaganj","Kochasahar",5.5,1,0.1,1,0.3,0.1,5,12,0.5,1,128,2.2,1.1,23.2799263000488,-0.235419362783432,0.549014091491699,3,"1","5",5,11,8,"Tista Meander Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Noncalcareous Dark Grey Floodplain Soils","Silt Loam",5,"Moderate"
88.87436312,25.1084985,386507.555936326,2777434.82466459,"RAJSHAHI","NAOGAON","Dhamoirhat","Khelna",5.2,1.9,0.1,1.7,0.4,0.1,4.1,12.5,0.3,2.5,233,15.4,0.8,19.6665325164795,-0.197603225708008,0.480692028999329,25,"1","5",5,9,19,"Level Barind Tract","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Deep Grey Terrace Soils","Loam",5,"Moderate"
89.43733526,24.44568035,442968.974102309,2703686.883988,"RAJSHAHI","SIRAJGANJ","Shahajadpur","Narnia",4.7,0.8,0.3,4.8,2.4,70,14,13,0.3,2.2,143,16.1,1.6,11.667652130127,-0.184765800833702,0.537955224514008,4,"1","5",5,13,8,"Karatoya-Bangali Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Noncalcareous Dark Grey Floodplain Soils","Silty Clay Loam",5,"Moderate"
89.64698473,24.42430614,464212.993095258,2701250.02440108,"RAJSHAHI","SIRAJGANJ","Sirajganj Sadar","Saidabad",6.3,1.3,0.2,5.3,1.9,0.1,10,7,0.3,3.2,55,11.9,0.6,18.6421890258789,-0.183439999818802,0.498207360506058,4,"1","5",5,15,6,"Karatoya-Bangali Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Noncalcareous Grey Floodplain Soils (non-saline)","Silty Clay",5,"Moderate"
89.48841398,24.4907466,448164.802081989,2708656.69721898,"RAJSHAHI","SIRAJGANJ","Royganj","Dhubil",5.3,1.6,0.2,4.8,2.8,60,17,9,0.1,4.3,124,0.9,1,17.0021553039551,-0.146756768226624,0.508984684944153,4,"1","5",5,15,6,"Karatoya-Bangali Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Noncalcareous Grey Floodplain Soils (non-saline)","Silty Clay",5,"Moderate"
88.87944188,25.11421847,387024.922734393,2778064.01623998,"RAJSHAHI","NAOGAON","Dhamoirhat","Khelna",4.8,1.2,0.1,0.7,0.4,0.1,7.5,18,0.3,3.1,265,37.1,1.6,22.00807762146,-0.249384522438049,0.477552145719528,25,"1","5",5,9,19,"Level Barind Tract","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Deep Grey Terrace Soils","Loam",5,"Moderate"
89.55480019,24.76955718,454991.29088403,2739504.79969465,"RAJSHAHI","BOGRA","Sariakandi","Kamalpur",5.7,1.1,0.1,5.3,1.5,119,14,14,0.8,5.5,151,100,0.4,17.8635654449463,-0.190274834632874,0.517131865024567,4,"1","5",5,11,6,"Karatoya-Bangali Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Noncalcareous Grey Floodplain Soils (non-saline)","Silt Loam",5,"Moderate"
88.88046935,25.13721132,387149.649626426,2780609.47823735,"RAJSHAHI","NAOGAON","Dhamoirhat","Khelna",5.5,1.5,0.1,1.8,0.8,0.1,0.1,10.9,0.3,2.9,187,79.2,0.7,24.1616954803467,-0.185812905430794,0.468046635389328,25,"1","5",5,9,19,"Level Barind Tract","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Deep Grey Terrace Soils","Loam",5,"Moderate"
89.08367096,24.15664488,406909.692048732,2671874.13209862,"RAJSHAHI","NATORE","Lalpur","Bilmaria",8,3.5,0.4,29.7,6.5,0.2,4,26,0.1,5.4,36,7,0.7,15.1261835098267,-0.102016128599644,0.501596331596375,11,"1","5",5,16,5,"High Ganges River Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Calcareous Dark Grey Floodplain Soils","Clay",5,"Moderate"
89.67354208,24.24517316,466858.703841642,2681409.82534159,"RAJSHAHI","SIRAJGANJ","Belkuchi","Daulatpur",6.8,2.1,0.1,7.8,3.4,8,11,19,0.5,7.7,123,18,0.6,17.9805355072021,-0.203003227710724,0.576480984687805,4,"1","5",5,15,6,"Karatoya-Bangali Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Noncalcareous Grey Floodplain Soils (non-saline)","Silty Clay",5,"Moderate"
89.53535893,24.53738786,452938.833399799,2713804.19579373,"RAJSHAHI","BOGRA","Dhunat","Kaler Para",6.2,1.9,0.1,7.8,2.1,0.1,4.9,17.3,0.3,2.8,87.3,64.2,0.6,18.047924041748,-0.195694833993912,0.545928239822388,4,"1","5",5,15,6,"Karatoya-Bangali Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Noncalcareous Grey Floodplain Soils (non-saline)","Silty Clay",5,"Moderate"
88.66565176,24.6357509,364949.036943652,2725271.55551385,"RAJSHAHI","NAOGAON","Manda","Bhalain",7.7,1.1,0.2,8.5,3,15,12,17,0.6,3.1,55,5.1,1.5,15.9977140426636,-0.125347092747688,0.492438048124313,11,"1","5",5,15,5,"High Ganges River Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Calcareous Dark Grey Floodplain Soils","Silty Clay",5,"Moderate"
89.53539553,24.55369213,452948.621808169,2715609.46152628,"RAJSHAHI","BOGRA","Dhunat","Kaler Para",4.9,1.4,0.1,5.3,1,0.1,37.5,26.2,0.3,2.7,290,98.8,1.3,14.8811845779419,-0.15240903198719,0.494511663913727,4,"1","5",5,15,6,"Karatoya-Bangali Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Noncalcareous Grey Floodplain Soils (non-saline)","Silty Clay",5,"Moderate"
89.30959806,25.09284189,430383.09696444,2775405.94418389,"RAJSHAHI","GAIBANDHA","Gobindaganj","Kochasahar",5.8,1.2,0.1,1.9,0.5,0.1,5,10,0.3,1.3,140.5,7.1,0.5,24.0750579833984,-0.224821284413338,0.523261964321136,3,"1","5",5,11,8,"Tista Meander Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Noncalcareous Dark Grey Floodplain Soils","Silt Loam",5,"Moderate"
89.60846201,24.6761793,460386.889666472,2729148.82806305,"RAJSHAHI","BOGRA","Dhunat","Kaler Para",7.4,1.1,0.1,6.5,2.3,0.1,10.4,16,0.2,3.2,13,10.9,1.1,16.7727584838867,-0.169658064842224,0.572847187519073,4,"1","5",5,15,6,"Karatoya-Bangali Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Noncalcareous Grey Floodplain Soils (non-saline)","Silty Clay",5,"Moderate"
89.59560113,24.54010074,459041.416418057,2714085.35816117,"RAJSHAHI","SIRAJGANJ","Sirajganj Sadar","Saidabad",6.5,1.8,0.1,8.7,2.4,0.1,4,11,0.3,5,93,17.7,0.6,18.1496047973633,-0.219280004501343,0.548815965652466,4,"1","5",5,15,6,"Karatoya-Bangali Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Noncalcareous Grey Floodplain Soils (non-saline)","Silty Clay",5,"Moderate"
89.3042475,25.05775158,429823.556051852,2771522.98781916,"RAJSHAHI","BOGRA","Shibganj","Shibganj",6.1,1.5,0.3,3.9,1.1,17,20,21,0.1,6,160,10,2,21.289342880249,-0.211949676275253,0.526395082473755,3,"1","5",5,11,8,"Tista Meander Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Noncalcareous Dark Grey Floodplain Soils","Silt Loam",5,"Moderate"
89.66483718,24.43923484,466026.802786059,2702898.45745277,"RAJSHAHI","SIRAJGANJ","Sirajganj Sadar","Saidabad",7.8,1.2,0.2,8,2.8,0.1,7,41,0.3,4.6,20,5,0.7,14.8824872970581,-0.0945025831460953,0.484999358654022,4,"1","5",5,15,6,"Karatoya-Bangali Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Noncalcareous Grey Floodplain Soils (non-saline)","Silty Clay",5,"Moderate"
88.88244906,25.00691409,387229.942820815,2766178.28486665,"RAJSHAHI","NAOGAON","Manda","Bhalain",5.7,1.6,0.2,9.6,0.9,0.1,0.1,18.6,0.3,5.5,234,77.2,1.9,20.6277465820312,-0.178455486893654,0.480485886335373,25,"1","5",5,9,19,"Level Barind Tract","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Deep Grey Terrace Soils","Loam",5,"Moderate"
89.12215607,24.14260741,410809.87877471,2670294.78165375,"RAJSHAHI","NATORE","Gurudaspur","Chapila",8.3,2.6,0.4,28.3,5.8,0.1,30.7,28.6,0.7,3.1,21,19,1.6,16.2258625030518,-0.239470973610878,0.53730982542038,11,"1","5",5,13,5,"High Ganges River Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Calcareous Dark Grey Floodplain Soils","Silty Clay Loam",5,"Moderate"
88.86948098,25.12067346,386026.565570679,2778787.24388932,"RAJSHAHI","NAOGAON","Dhamoirhat","Khelna",5.7,1.6,0.1,1.4,0.4,0.1,7.5,10.3,0.5,1,137,4.8,0.6,19.8783988952637,-0.182825326919556,0.467584043741226,25,"1","5",5,9,19,"Level Barind Tract","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Deep Grey Terrace Soils","Loam",5,"Moderate"
88.89513393,24.23914135,387826.882397482,2681147.28989845,"RAJSHAHI","NATORE","Bagatipara","Bagati Para",8.1,2.1,0.2,30.5,1.5,0.1,5,1,0.2,1.1,32,8,0.8,16.9792213439941,-0.193385809659958,0.511237382888794,11,"1","5",5,16,5,"High Ganges River Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Calcareous Dark Grey Floodplain Soils","Clay",5,"Moderate"
89.44360924,24.47480118,443617.87581112,2706908.69049207,"RAJSHAHI","SIRAJGANJ","Royganj","Dhubil",4.4,2.1,0.3,5.3,2.8,50,10,28,0.1,8.5,424,39,1,17.4307403564453,-0.127596750855446,0.495263814926147,4,"1","5",5,13,8,"Karatoya-Bangali Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Noncalcareous Dark Grey Floodplain Soils","Silty Clay Loam",5,"Moderate"
89.5766791,24.54483854,457126.530775934,2714615.69503707,"RAJSHAHI","BOGRA","Dhunat","Kaler Para",5.4,1.1,0.1,4.9,1.2,0.1,4.1,10.8,0.7,2.8,113,86.1,0.5,11.6682567596436,-0.151434198021889,0.532162606716156,4,"1","5",5,15,6,"Karatoya-Bangali Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Noncalcareous Grey Floodplain Soils (non-saline)","Silty Clay",5,"Moderate"
89.29430455,24.05047681,428249.761896441,2659995.12587181,"RAJSHAHI","PABNA","Bera","Pourasabha",7.7,0.1,0.2,5.3,3.3,19,49,17,0.1,3,30,10,2,13,-0.187839359045029,0.485398143529892,11,"1","5",5,13,5,"High Ganges River Floodplain","Highland","Mixed Mod Well-DR & Imperfectly DR","Moderate","Calcareous Dark Grey Floodplain Soils","Silty Clay Loam",5,"Moderate"
88.5031002,25.12232384,349087.112955429,2779329.67710277,"RAJSHAHI","NAOGAON","Sapahar","Sapahar",5.3,1.7,0.3,7.8,2.5,0.1,2,31,0.2,2.5,39,12,1.4,29.5349369049072,-0.158518061041832,0.480854004621506,26,"1","6",6,11,19,"High Barind Tract","Highland","Mixed Mod Well-DR & Poorly DR_Early","Mostly Moderate","Deep Grey Terrace Soils","Silt Loam",6,"Mostly Moderate"
88.59793016,24.94331332,358443.527546356,2759401.45305574,"RAJSHAHI","NAOGAON","Porsha","Chhaor",4.9,1.3,0.4,4.5,2.8,30,16,6,0.2,8,500,28.2,4,19.1542987823486,-0.162587091326714,0.452668100595474,25,"1","6",6,11,19,"Level Barind Tract","Highland","Mixed Mod Well-DR & Poorly DR_Early","Mostly Moderate","Deep Grey Terrace Soils","Silt Loam",6,"Mostly Moderate"
88.51332975,24.59422816,349480.479142428,2720831.28076483,"RAJSHAHI","RAJSHAHI","Tanore","Talanda",6.6,1.3,0.2,4.8,1.5,0.1,9,18,0.5,2.5,64,7.3,1,21.7002563476562,-0.140709027647972,0.482605516910553,25,"1","6",6,11,19,"Level Barind Tract","Highland","Mixed Mod Well-DR & Poorly DR_Early","Mostly Moderate","Deep Grey Terrace Soils","Silt Loam",6,"Mostly Moderate"
88.65058636,25.00125308,363824.292973408,2765764.31933863,"RAJSHAHI","NAOGAON","Patnitala","Ghoshnagar",4.9,1.2,0.1,4.5,1.9,0.1,1.4,7,0.2,3.8,92,24.3,1.1,19.3722343444824,-0.183056771755219,0.46025213599205,25,"1","6",6,11,19,"Level Barind Tract","Highland","Mixed Mod Well-DR & Poorly DR_Early","Mostly Moderate","Deep Grey Terrace Soils","Silt Loam",6,"Mostly Moderate"
88.56243265,24.64584908,354512.421243902,2726495.26512843,"RAJSHAHI","RAJSHAHI","Tanore","Talanda",5.6,2.5,0.6,14.1,5.5,0.2,1,42,0.5,6.5,216,29.4,2.1,19.8917083740234,-0.115118712186813,0.457695692777634,25,"1","6",6,11,19,"Level Barind Tract","Highland","Mixed Mod Well-DR & Poorly DR_Early","Mostly Moderate","Deep Grey Terrace Soils","Silt Loam",6,"Mostly Moderate"
88.6647708,24.84561265,365086.575965518,2748513.43647224,"RAJSHAHI","NAOGAON","Mahadebpur","Safapur",5.5,1.1,0.1,3.3,1.3,0.1,6.9,13,0.6,2.4,3.9,40.7,0.6,19,-0.0533316098153591,0.397841960191727,25,"1","6",6,11,19,"Level Barind Tract","Highland","Mixed Mod Well-DR & Poorly DR_Early","Mostly Moderate","Deep Grey Terrace Soils","Silt Loam",6,"Mostly Moderate"
88.72641257,25.13688294,371618.607565519,2780710.90737189,"RAJSHAHI","NAOGAON","Dhamoirhat","Khelna",5.2,1.5,0.1,2.2,0.8,0.1,7.6,17.1,0.2,2.6,323,74.2,1.6,22.7782154083252,-0.135496780276299,0.47203129529953,25,"1","6",6,11,19,"Level Barind Tract","Highland","Mixed Mod Well-DR & Poorly DR_Early","Mostly Moderate","Deep Grey Terrace Soils","Silt Loam",6,"Mostly Moderate"
88.51027784,25.11100918,349797.01282573,2778068.51831388,"RAJSHAHI","NAOGAON","Sapahar","Sapahar",5.8,1.4,0.3,16.3,6.5,0.1,3,28,0.2,3.5,43,70,1.9,33.483470916748,-0.199708387255669,0.493678510189056,26,"1","6",6,11,19,"High Barind Tract","Highland","Mixed Mod Well-DR & Poorly DR_Early","Mostly Moderate","Deep Grey Terrace Soils","Silt Loam",6,"Mostly Moderate"
88.58538321,25.0400112,357288.322538482,2770123.90889925,"RAJSHAHI","NAOGAON","Sapahar","Sapahar",5.2,1.2,0.1,2.8,1,0.1,6,19,0.4,2.2,100,4,1.6,25.0026836395264,-0.248241290450096,0.434581011533737,25,"1","6",6,11,19,"Level Barind Tract","Highland","Mixed Mod Well-DR & Poorly DR_Early","Mostly Moderate","Deep Grey Terrace Soils","Silt Loam",6,"Mostly Moderate"
88.56949437,24.90247884,355524.60533761,2754908.9791,"RAJSHAHI","NAOGAON","Niamatpur","Hajinagar",5.1,1.4,0.2,3,1.2,0.1,7,19,0.6,4.1,148,9.2,1.2,23.5591735839844,-0.173831611871719,0.4533871114254,25,"1","6",6,11,19,"Level Barind Tract","Highland","Mixed Mod Well-DR & Poorly DR_Early","Mostly Moderate","Deep Grey Terrace Soils","Silt Loam",6,"Mostly Moderate"
88.58045158,24.7591795,356466.23491124,2739027.23875356,"RAJSHAHI","NAOGAON","Niamatpur","Hajinagar",4.6,1.1,0.1,3.4,0.9,0.1,8,38,0.8,1.8,123.8,14.8,1.1,25.4582633972168,-0.237983763217926,0.480622082948685,25,"1","6",6,11,19,"Level Barind Tract","Highland","Mixed Mod Well-DR & Poorly DR_Early","Mostly Moderate","Deep Grey Terrace Soils","Silt Loam",6,"Mostly Moderate"
88.56189702,24.74912737,354578.182690479,2737933.58887184,"RAJSHAHI","NAOGAON","Niamatpur","Hajinagar",4.9,0.7,0.3,3.9,1.5,0.1,2,32,0.4,3.4,111.8,28.6,0.8,22.1308937072754,-0.212276786565781,0.464847207069397,25,"1","6",6,11,19,"Level Barind Tract","Highland","Mixed Mod Well-DR & Poorly DR_Early","Mostly Moderate","Deep Grey Terrace Soils","Silt Loam",6,"Mostly Moderate"
89.08017589,24.42832801,406753.305530385,2701959.29896728,"RAJSHAHI","NATORE","Singra","Dahia",7.1,1.9,0.3,9,3,0.1,2,13,0.4,7,317,10.8,1.3,17.2919502258301,-0.18049031496048,0.5529705286026,11,"1","6",6,16,5,"High Ganges River Floodplain","Highland","Mixed Mod Well-DR & Poorly DR_Early","Mostly Moderate","Calcareous Dark Grey Floodplain Soils","Clay",6,"Mostly Moderate"
88.63695259,24.89011603,362324.75950869,2753469.87074054,"RAJSHAHI","NAOGAON","Niamatpur","Hajinagar",5.4,0.7,0.1,4.2,1,0.1,4,28,0.9,2.7,98.4,2.8,0.9,21.5094184875488,-0.136223882436752,0.489121496677399,25,"1","6",6,11,19,"Level Barind Tract","Highland","Mixed Mod Well-DR & Poorly DR_Early","Mostly Moderate","Deep Grey Terrace Soils","Silt Loam",6,"Mostly Moderate"
88.59318259,24.73454761,357725.622038472,2736286.0377586,"RAJSHAHI","NAOGAON","Niamatpur","Hajinagar",4.6,1.6,0.2,4.6,1.8,0.1,4,22,0.6,4.8,203.8,33.6,1.3,21.5415878295898,-0.204796776175499,0.482006728649139,25,"1","6",6,11,19,"Level Barind Tract","Highland","Mixed Mod Well-DR & Poorly DR_Early","Mostly Moderate","Deep Grey Terrace Soils","Silt Loam",6,"Mostly Moderate"
